pattern,unique_membership_queries,membership_queries,equivalence_queries,precision,recall,f1
(b(((b*)(a*))*)),53,53,2,1.0,1.0,1.0
(b(((b*)(b*))*)),55,55,2,1.0,1.0,1.0
(((a|a)*)(a|a)),54,54,2,1.0,1.0,1.0
(((a|a)*)(a|b)),55,55,2,0,0.0,0
(((a|a)*)(b|a)),55,55,2,0,0.0,0
(((a|a)*)(b|b)),58,58,2,0,0,0
(((a|b)*)(a|a)),35,35,1,1.0,1.0,1.0
(((a|b)*)(a|b)),35,35,1,1.0,1.0,1.0
(((a|b)*)(b|a)),35,35,1,1.0,1.0,1.0
(((a|b)*)(b|b)),35,35,1,1.0,1.0,1.0
(((a|(a|a))*)(a|ε)),54,54,2,1.0,1.0,1.0
(((a|(a|a))*)(b|ε)),58,58,2,0,0,0
(((a|(a|a))*)(a*)),35,35,1,1.0,1.0,1.0
(((a|(a|a))*)(b*)),53,53,2,1.0,1.0,1.0
(((a|(a|b))*)(a|ε)),35,35,1,1.0,1.0,1.0
(((a|(a|b))*)(b|ε)),35,35,1,1.0,1.0,1.0
(((a|(a|b))*)(a*)),33,33,1,1.0,1.0,1.0
(((a|(a|b))*)(b*)),33,33,1,1.0,1.0,1.0
(((a|(b|a))*)(a|ε)),35,35,1,1.0,1.0,1.0
(((a|(b|a))*)(b|ε)),35,35,1,1.0,1.0,1.0
(((a|(b|a))*)(a*)),33,33,1,1.0,1.0,1.0
(((a|(b|a))*)(b*)),33,33,1,1.0,1.0,1.0
(((a|(b|b))*)(a|ε)),35,35,1,1.0,1.0,1.0
(((a|(b|b))*)(b|ε)),35,35,1,1.0,1.0,1.0
(((a|(b|b))*)(a*)),33,33,1,1.0,1.0,1.0
(((a|(b|b))*)(b*)),33,33,1,1.0,1.0,1.0
(((a|(a*))*)a),54,54,2,1.0,1.0,1.0
(((a|(a*))*)b),58,58,2,0,0,0
(((a|(b*))*)a),35,35,1,1.0,1.0,1.0
(((a|(b*))*)b),35,35,1,1.0,1.0,1.0
(((b|a)*)(a|a)),35,35,1,1.0,1.0,1.0
(((b|a)*)(a|b)),35,35,1,1.0,1.0,1.0
(((b|a)*)(b|a)),35,35,1,1.0,1.0,1.0
(((b|a)*)(b|b)),35,35,1,1.0,1.0,1.0
(((b|b)*)(a|a)),55,55,2,0,0,0
(((b|b)*)(a|b)),72,72,3,1.0,1.0,1.0
(((b|b)*)(b|a)),72,72,3,1.0,1.0,1.0
(((b|b)*)(b|b)),55,55,2,1.0,1.0,1.0
(((b|(a|a))*)(a|ε)),35,35,1,1.0,1.0,1.0
(((b|(a|a))*)(b|ε)),35,35,1,1.0,1.0,1.0
(((b|(a|a))*)(a*)),33,33,1,1.0,1.0,1.0
(((b|(a|a))*)(b*)),33,33,1,1.0,1.0,1.0
(((b|(a|b))*)(a|ε)),35,35,1,1.0,1.0,1.0
(((b|(a|b))*)(b|ε)),35,35,1,1.0,1.0,1.0
(((b|(a|b))*)(a*)),33,33,1,1.0,1.0,1.0
(((b|(a|b))*)(b*)),33,33,1,1.0,1.0,1.0
(((b|(b|a))*)(a|ε)),35,35,1,1.0,1.0,1.0
(((b|(b|a))*)(b|ε)),35,35,1,1.0,1.0,1.0
(((b|(b|a))*)(a*)),33,33,1,1.0,1.0,1.0
(((b|(b|a))*)(b*)),33,33,1,1.0,1.0,1.0
(((b|(b|b))*)(a|ε)),55,55,2,0,0,0
(((b|(b|b))*)(b|ε)),55,55,2,1.0,1.0,1.0
(((b|(b|b))*)(a*)),53,53,2,1.0,1.0,1.0
(((b|(b|b))*)(b*)),35,35,1,1.0,1.0,1.0
(((b|(a*))*)a),35,35,1,1.0,1.0,1.0
(((b|(a*))*)b),35,35,1,1.0,1.0,1.0
(((b|(b*))*)a),55,55,2,0,0,0
(((b|(b*))*)b),55,55,2,1.0,1.0,1.0
((((a*)|(a*))*)(a|ε)),54,54,2,1.0,1.0,1.0
((((a*)|(a*))*)(b|ε)),58,58,2,0,0,0
((((a*)|(a*))*)(a*)),35,35,1,1.0,1.0,1.0
((((a*)|(a*))*)(b*)),53,53,2,1.0,1.0,1.0
((((a*)|(b*))*)(a|ε)),35,35,1,1.0,1.0,1.0
((((a*)|(b*))*)(b|ε)),35,35,1,1.0,1.0,1.0
((((a*)|(b*))*)(a*)),33,33,1,1.0,1.0,1.0
((((a*)|(b*))*)(b*)),33,33,1,1.0,1.0,1.0
((((b*)|(a*))*)(a|ε)),35,35,1,1.0,1.0,1.0
((((b*)|(a*))*)(b|ε)),35,35,1,1.0,1.0,1.0
((((b*)|(a*))*)(a*)),33,33,1,1.0,1.0,1.0
((((b*)|(a*))*)(b*)),33,33,1,1.0,1.0,1.0
((((b*)|(b*))*)(a|ε)),55,55,2,0,0,0
((((b*)|(b*))*)(b|ε)),55,55,2,1.0,1.0,1.0
((((b*)|(b*))*)(a*)),53,53,2,1.0,1.0,1.0
((((b*)|(b*))*)(b*)),35,35,1,1.0,1.0,1.0
((a*)((a|(a|a))|ε)),54,54,2,1.0,1.0,1.0
((a*)((a|(a|b))|ε)),55,55,2,0,0.0,0
((a*)((a|(b|a))|ε)),55,55,2,0,0.0,0
((a*)((a|(b|b))|ε)),55,55,2,0,0.0,0
((a*)((b|(a|a))|ε)),55,55,2,0,0.0,0
((a*)((b|(a|b))|ε)),55,55,2,0,0.0,0
((a*)((b|(b|a))|ε)),55,55,2,0,0.0,0
((a*)((b|(b|b))|ε)),58,58,2,0,0,0
((a*)(((a*)|(a*))|ε)),35,35,1,1.0,1.0,1.0
((a*)(((a*)|(b*))|ε)),53,53,2,1.0,1.0,1.0
((a*)(((b*)|(a*))|ε)),53,53,2,1.0,1.0,1.0
((a*)(((b*)|(b*))|ε)),53,53,2,1.0,1.0,1.0
((a*)(((a|ε)a)|ε)),33,33,1,0,0.0,0
((a*)(((a|ε)b)|ε)),33,33,1,0,0,0
((a*)(((b|ε)a)|ε)),33,33,1,0,0.0,0
((a*)(((b|ε)b)|ε)),33,33,1,0,0,0
((a*)((a(a|ε))|ε)),33,33,1,0,0.0,0
((a*)((a(b|ε))|ε)),33,33,1,0,0,0
((a*)((a(a*))|ε)),54,54,2,1.0,1.0,1.0
((a*)((a(b*))|ε)),74,74,3,1.0,1.0,1.0
((a*)((b(a|ε))|ε)),33,33,1,0,0.0,0
((a*)((b(b|ε))|ε)),33,33,1,0,0,0
((a*)((b(a*))|ε)),54,54,2,1.0,1.0,1.0
((a*)((b(b*))|ε)),55,55,2,1.0,1.0,1.0
((a*)(((a*)a)|ε)),54,54,2,1.0,1.0,1.0
((a*)(((a*)b)|ε)),58,58,2,0,0,0
((a*)(((b*)a)|ε)),89,89,3,1.0,1.0,1.0
((a*)(((b*)b)|ε)),55,55,2,1.0,1.0,1.0
((a*)(a|(a*))),35,35,1,1.0,1.0,1.0
((a*)(a|(b*))),53,53,2,1.0,1.0,1.0
((a*)(b|(a*))),52,52,2,1.0,1.0,1.0
((a*)(b|(b*))),53,53,2,1.0,1.0,1.0
((a*)((a|(a|a))*)),35,35,1,1.0,1.0,1.0
((a*)((a|(a|b))*)),33,33,1,1.0,1.0,1.0
((a*)((a|(b|a))*)),33,33,1,1.0,1.0,1.0
((a*)((a|(b|b))*)),33,33,1,1.0,1.0,1.0
((a*)((b|(a|a))*)),33,33,1,1.0,1.0,1.0
((a*)((b|(a|b))*)),33,33,1,1.0,1.0,1.0
((a*)((b|(b|a))*)),33,33,1,1.0,1.0,1.0
((a*)((b|(b|b))*)),53,53,2,1.0,1.0,1.0
((a*)(((a*)|(a*))*)),35,35,1,1.0,1.0,1.0
((a*)(((a*)|(b*))*)),33,33,1,1.0,1.0,1.0
((a*)(((b*)|(a*))*)),33,33,1,1.0,1.0,1.0
((a*)(((b*)|(b*))*)),53,53,2,1.0,1.0,1.0
((a*)(((a|ε)a)*)),35,35,1,1.0,1.0,1.0
((a*)(((a|ε)b)*)),82,82,3,1.0,0.3333333333333333,0.5
((a*)(((b|ε)a)*)),73,73,3,1.0,1.0,1.0
((a*)(((b|ε)b)*)),75,75,3,1.0,1.0,1.0
((a*)((a(a|ε))*)),35,35,1,1.0,1.0,1.0
((a*)((a(b|ε))*)),82,82,3,1.0,0.3333333333333333,0.5
((a*)((a(a*))*)),35,35,1,1.0,1.0,1.0
((a*)((a(b*))*)),53,53,2,1.0,1.0,1.0
((a*)((b(a|ε))*)),73,73,3,1.0,1.0,1.0
((a*)((b(b|ε))*)),75,75,3,1.0,1.0,1.0
((a*)((b(a*))*)),33,33,1,1.0,1.0,1.0
((a*)((b(b*))*)),53,53,2,1.0,1.0,1.0
((a*)(((a*)a)*)),35,35,1,1.0,1.0,1.0
((a*)(((a*)b)*)),54,54,2,1.0,1.0,1.0
((a*)(((b*)a)*)),35,35,1,1.0,1.0,1.0
((a*)(((b*)b)*)),53,53,2,1.0,1.0,1.0
((b*)((a|(a|a))|ε)),55,55,2,0,0,0
((b*)((a|(a|b))|ε)),72,72,3,1.0,1.0,1.0
((b*)((a|(b|a))|ε)),72,72,3,1.0,1.0,1.0
((b*)((a|(b|b))|ε)),72,72,3,1.0,1.0,1.0
((b*)((b|(a|a))|ε)),72,72,3,1.0,1.0,1.0
((b*)((b|(a|b))|ε)),72,72,3,1.0,1.0,1.0
((b*)((b|(b|a))|ε)),72,72,3,1.0,1.0,1.0
((b*)((b|(b|b))|ε)),55,55,2,1.0,1.0,1.0
((b*)(((a*)|(a*))|ε)),53,53,2,1.0,1.0,1.0
((b*)(((a*)|(b*))|ε)),53,53,2,1.0,1.0,1.0
((b*)(((b*)|(a*))|ε)),53,53,2,1.0,1.0,1.0
((b*)(((b*)|(b*))|ε)),35,35,1,1.0,1.0,1.0
((b*)(((a|ε)a)|ε)),91,91,3,1.0,1.0,1.0
((b*)(((a|ε)b)|ε)),33,33,1,0,0,0
((b*)(((b|ε)a)|ε)),33,33,1,0,0,0
((b*)(((b|ε)b)|ε)),33,33,1,0,0.0,0
((b*)((a(a|ε))|ε)),91,91,3,1.0,1.0,1.0
((b*)((a(b|ε))|ε)),33,33,1,0,0,0
((b*)((a(a*))|ε)),54,54,2,1.0,1.0,1.0
((b*)((a(b*))|ε)),54,54,2,1.0,1.0,1.0
((b*)((b(a|ε))|ε)),33,33,1,0,0,0
((b*)((b(b|ε))|ε)),33,33,1,0,0.0,0
((b*)((b(a*))|ε)),72,72,3,1.0,1.0,1.0
((b*)((b(b*))|ε)),55,55,2,1.0,1.0,1.0
((b*)(((a*)a)|ε)),54,54,2,1.0,1.0,1.0
((b*)(((a*)b)|ε)),88,88,3,1.0,1.0,1.0
((b*)(((b*)a)|ε)),55,55,2,0,0,0
((b*)(((b*)b)|ε)),55,55,2,1.0,1.0,1.0
((b*)(a|(a*))),53,53,2,1.0,1.0,1.0
((b*)(a|(b*))),52,52,2,1.0,1.0,1.0
((b*)(b|(a*))),53,53,2,1.0,1.0,1.0
((b*)(b|(b*))),35,35,1,1.0,1.0,1.0
((b*)((a|(a|a))*)),53,53,2,1.0,1.0,1.0
((b*)((a|(a|b))*)),33,33,1,1.0,1.0,1.0
((b*)((a|(b|a))*)),33,33,1,1.0,1.0,1.0
((b*)((a|(b|b))*)),33,33,1,1.0,1.0,1.0
((b*)((b|(a|a))*)),33,33,1,1.0,1.0,1.0
((b*)((b|(a|b))*)),33,33,1,1.0,1.0,1.0
((b*)((b|(b|a))*)),33,33,1,1.0,1.0,1.0
((b*)((b|(b|b))*)),35,35,1,1.0,1.0,1.0
((b*)(((a*)|(a*))*)),53,53,2,1.0,1.0,1.0
((b*)(((a*)|(b*))*)),33,33,1,1.0,1.0,1.0
((b*)(((b*)|(a*))*)),33,33,1,1.0,1.0,1.0
((b*)(((b*)|(b*))*)),35,35,1,1.0,1.0,1.0
((b*)(((a|ε)a)*)),73,73,3,1.0,1.0,1.0
((b*)(((a|ε)b)*)),75,75,3,1.0,1.0,1.0
((b*)(((b|ε)a)*)),35,35,1,1.0,1.0,1.0
((b*)(((b|ε)b)*)),35,35,1,1.0,1.0,1.0
((b*)((a(a|ε))*)),73,73,3,1.0,1.0,1.0
((b*)((a(b|ε))*)),75,75,3,1.0,1.0,1.0
((b*)((a(a*))*)),53,53,2,1.0,1.0,1.0
((b*)((a(b*))*)),33,33,1,1.0,1.0,1.0
((b*)((b(a|ε))*)),35,35,1,1.0,1.0,1.0
((b*)((b(b|ε))*)),35,35,1,1.0,1.0,1.0
((b*)((b(a*))*)),53,53,2,1.0,1.0,1.0
((b*)((b(b*))*)),35,35,1,1.0,1.0,1.0
((b*)(((a*)a)*)),53,53,2,1.0,1.0,1.0
((b*)(((a*)b)*)),35,35,1,1.0,1.0,1.0
((b*)(((b*)a)*)),55,55,2,1.0,1.0,1.0
((b*)(((b*)b)*)),35,35,1,1.0,1.0,1.0
((((a|ε)(a|ε))*)a),55,55,2,1.0,1.0,1.0
((((a|ε)(a|ε))*)b),85,85,3,0,0,0
((((a|ε)(b|ε))*)a),55,55,2,0,0,0
((((a|ε)(b|ε))*)b),93,93,3,1.0,1.0,1.0
((((a|ε)a)*)(a|ε)),55,55,2,1.0,1.0,1.0
((((a|ε)a)*)(b|ε)),85,85,3,0,0,0
((((a|ε)a)*)(a*)),35,35,1,1.0,1.0,1.0
((((a|ε)a)*)(b*)),84,84,3,1.0,1.0,1.0
((((a|ε)b)*)(a|ε)),55,55,2,0,0,0
((((a|ε)b)*)(b|ε)),93,93,3,1.0,1.0,1.0
((((a|ε)b)*)(a*)),35,35,1,1.0,0.3333333333333333,0.5
((((a|ε)b)*)(b*)),65,65,2,1.0,1.0,1.0
((((a|ε)(a*))*)a),54,54,2,1.0,1.0,1.0
((((a|ε)(a*))*)b),58,58,2,0,0,0
((((a|ε)(b*))*)a),78,78,3,1.0,1.0,1.0
((((a|ε)(b*))*)b),94,94,3,1.0,1.0,1.0
((((b|ε)(a|ε))*)a),86,86,3,1.0,1.0,1.0
((((b|ε)(a|ε))*)b),59,59,2,0,0,0
((((b|ε)(b|ε))*)a),78,78,3,0,0,0
((((b|ε)(b|ε))*)b),59,59,2,1.0,1.0,1.0
((((b|ε)a)*)(a|ε)),86,86,3,1.0,1.0,1.0
((((b|ε)a)*)(b|ε)),59,59,2,0,0,0
((((b|ε)a)*)(a*)),73,73,3,1.0,1.0,1.0
((((b|ε)a)*)(b*)),35,35,1,1.0,1.0,1.0
((((b|ε)b)*)(a|ε)),78,78,3,0,0,0
((((b|ε)b)*)(b|ε)),59,59,2,1.0,1.0,1.0
((((b|ε)b)*)(a*)),78,78,3,1.0,1.0,1.0
((((b|ε)b)*)(b*)),35,35,1,1.0,1.0,1.0
((((b|ε)(a*))*)a),88,88,3,1.0,1.0,1.0
((((b|ε)(a*))*)b),79,79,3,1.0,1.0,1.0
((((b|ε)(b*))*)a),55,55,2,0,0,0
((((b|ε)(b*))*)b),55,55,2,1.0,1.0,1.0
(((a(a|ε))*)(a|ε)),55,55,2,1.0,1.0,1.0
(((a(a|ε))*)(b|ε)),85,85,3,0,0,0
(((a(a|ε))*)(a*)),35,35,1,1.0,1.0,1.0
(((a(a|ε))*)(b*)),84,84,3,1.0,1.0,1.0
(((a(b|ε))*)(a|ε)),55,55,2,0,0,0
(((a(b|ε))*)(b|ε)),93,93,3,1.0,1.0,1.0
(((a(b|ε))*)(a*)),35,35,1,1.0,0.3333333333333333,0.5
(((a(b|ε))*)(b*)),65,65,2,1.0,1.0,1.0
(((a(a*))*)(a|ε)),54,54,2,1.0,1.0,1.0
(((a(a*))*)(b|ε)),58,58,2,0,0,0
(((a(a*))*)(a*)),35,35,1,1.0,1.0,1.0
(((a(a*))*)(b*)),53,53,2,1.0,1.0,1.0
(((a(b*))*)(a|ε)),78,78,3,1.0,1.0,1.0
(((a(b*))*)(b|ε)),94,94,3,1.0,1.0,1.0
(((a(b*))*)(a*)),53,53,2,1.0,1.0,1.0
(((a(b*))*)(b*)),74,74,3,1.0,1.0,1.0
(((b(a|ε))*)(a|ε)),86,86,3,1.0,1.0,1.0
(((b(a|ε))*)(b|ε)),59,59,2,0,0,0
(((b(a|ε))*)(a*)),73,73,3,1.0,1.0,1.0
(((b(a|ε))*)(b*)),35,35,1,1.0,1.0,1.0
(((b(b|ε))*)(a|ε)),78,78,3,0,0,0
(((b(b|ε))*)(b|ε)),59,59,2,1.0,1.0,1.0
(((b(b|ε))*)(a*)),78,78,3,1.0,1.0,1.0
(((b(b|ε))*)(b*)),35,35,1,1.0,1.0,1.0
(((b(a*))*)(a|ε)),88,88,3,1.0,1.0,1.0
(((b(a*))*)(b|ε)),79,79,3,1.0,1.0,1.0
(((b(a*))*)(a*)),72,72,3,1.0,1.0,1.0
(((b(a*))*)(b*)),53,53,2,1.0,1.0,1.0
(((b(b*))*)(a|ε)),55,55,2,0,0,0
(((b(b*))*)(b|ε)),55,55,2,1.0,1.0,1.0
(((b(b*))*)(a*)),53,53,2,1.0,1.0,1.0
(((b(b*))*)(b*)),35,35,1,1.0,1.0,1.0
((((a*)(a|ε))*)a),54,54,2,1.0,1.0,1.0
((((a*)(a|ε))*)b),58,58,2,0,0,0
((((a*)(b|ε))*)a),66,66,2,1.0,1.0,1.0
((((a*)(b|ε))*)b),58,58,2,1.0,1.0,1.0
((((a*)a)*)(a|ε)),54,54,2,1.0,1.0,1.0
((((a*)a)*)(b|ε)),58,58,2,0,0,0
((((a*)a)*)(a*)),35,35,1,1.0,1.0,1.0
((((a*)a)*)(b*)),53,53,2,1.0,1.0,1.0
((((a*)b)*)(a|ε)),66,66,2,1.0,1.0,1.0
((((a*)b)*)(b|ε)),58,58,2,1.0,1.0,1.0
((((a*)b)*)(a*)),33,33,1,1.0,1.0,1.0
((((a*)b)*)(b*)),35,35,1,1.0,1.0,1.0
((((a*)(a*))*)a),54,54,2,1.0,1.0,1.0
((((a*)(a*))*)b),58,58,2,0,0,0
((((a*)(b*))*)a),35,35,1,1.0,1.0,1.0
((((a*)(b*))*)b),35,35,1,1.0,1.0,1.0
((((b*)(a|ε))*)a),54,54,2,1.0,1.0,1.0
((((b*)(a|ε))*)b),64,64,2,1.0,1.0,1.0
((((b*)(b|ε))*)a),55,55,2,0,0,0
((((b*)(b|ε))*)b),55,55,2,1.0,1.0,1.0
((((b*)a)*)(a|ε)),54,54,2,1.0,1.0,1.0
((((b*)a)*)(b|ε)),64,64,2,1.0,1.0,1.0
((((b*)a)*)(a*)),35,35,1,1.0,1.0,1.0
((((b*)a)*)(b*)),33,33,1,1.0,1.0,1.0
((((b*)b)*)(a|ε)),55,55,2,0,0,0
((((b*)b)*)(b|ε)),55,55,2,1.0,1.0,1.0
((((b*)b)*)(a*)),53,53,2,1.0,1.0,1.0
((((b*)b)*)(b*)),35,35,1,1.0,1.0,1.0
((((b*)(a*))*)a),35,35,1,1.0,1.0,1.0
((((b*)(a*))*)b),35,35,1,1.0,1.0,1.0
((((b*)(b*))*)a),55,55,2,0,0,0
((((b*)(b*))*)b),55,55,2,1.0,1.0,1.0
(((a|a)|ε)(aa)),33,33,1,0,0.0,0
(((a|a)|ε)(ab)),33,33,1,0,0,0
(((a|a)|ε)(ba)),33,33,1,0,0,0
(((a|a)|ε)(bb)),33,33,1,0,0,0
(((a|b)|ε)(aa)),33,33,1,0,0.0,0
(((a|b)|ε)(ab)),33,33,1,0,0,0
(((a|b)|ε)(ba)),33,33,1,0,0,0
(((a|b)|ε)(bb)),33,33,1,0,0,0
(((b|a)|ε)(aa)),33,33,1,0,0.0,0
(((b|a)|ε)(ab)),33,33,1,0,0,0
(((b|a)|ε)(ba)),33,33,1,0,0,0
(((b|a)|ε)(bb)),33,33,1,0,0,0
(((b|b)|ε)(aa)),33,33,1,0,0,0
(((b|b)|ε)(ab)),33,33,1,0,0,0
(((b|b)|ε)(ba)),33,33,1,0,0,0
(((b|b)|ε)(bb)),33,33,1,0,0,0
((a|ε)((a|a)a)),33,33,1,0,0.0,0
((a|ε)((a|a)b)),33,33,1,0,0,0
((a|ε)((a|b)a)),33,33,1,0,0.0,0
((a|ε)((a|b)b)),33,33,1,0,0,0
((a|ε)((b|a)a)),33,33,1,0,0.0,0
((a|ε)((b|a)b)),33,33,1,0,0,0
((a|ε)((b|b)a)),33,33,1,0,0,0
((a|ε)((b|b)b)),33,33,1,0,0,0
((a|ε)(a(a|a))),33,33,1,0,0.0,0
((a|ε)(a(a|b))),33,33,1,0,0.0,0
((a|ε)(a(b|a))),33,33,1,0,0.0,0
((a|ε)(a(b|b))),33,33,1,0,0,0
((a|ε)(b(a|a))),33,33,1,0,0,0
((a|ε)(b(a|b))),33,33,1,0,0,0
((a|ε)(b(b|a))),33,33,1,0,0,0
((a|ε)(b(b|b))),33,33,1,0,0,0
((a|ε)(a(aa))),33,33,1,0,0,0
((a|ε)(a(ab))),33,33,1,0,0,0
((a|ε)(a(ba))),33,33,1,0,0,0
((a|ε)(a(bb))),33,33,1,0,0,0
((a|ε)(b(aa))),33,33,1,0,0,0
((a|ε)(b(ab))),33,33,1,0,0,0
((a|ε)(b(ba))),33,33,1,0,0,0
((a|ε)(b(bb))),33,33,1,0,0,0
((b|ε)((a|a)a)),33,33,1,0,0,0
((b|ε)((a|a)b)),33,33,1,0,0,0
((b|ε)((a|b)a)),33,33,1,0,0,0
((b|ε)((a|b)b)),33,33,1,0,0,0
((b|ε)((b|a)a)),33,33,1,0,0,0
((b|ε)((b|a)b)),33,33,1,0,0,0
((b|ε)((b|b)a)),33,33,1,0,0,0
((b|ε)((b|b)b)),33,33,1,0,0,0
((b|ε)(a(a|a))),33,33,1,0,0,0
((b|ε)(a(a|b))),33,33,1,0,0,0
((b|ε)(a(b|a))),33,33,1,0,0,0
((b|ε)(a(b|b))),33,33,1,0,0,0
((b|ε)(b(a|a))),33,33,1,0,0,0
((b|ε)(b(a|b))),33,33,1,0,0,0
((b|ε)(b(b|a))),33,33,1,0,0,0
((b|ε)(b(b|b))),33,33,1,0,0,0
((b|ε)(a(aa))),33,33,1,0,0,0
((b|ε)(a(ab))),33,33,1,0,0,0
((b|ε)(a(ba))),33,33,1,0,0,0
((b|ε)(a(bb))),33,33,1,0,0,0
((b|ε)(b(aa))),33,33,1,0,0,0
((b|ε)(b(ab))),33,33,1,0,0,0
((b|ε)(b(ba))),33,33,1,0,0,0
((b|ε)(b(bb))),33,33,1,0,0,0
((a|a)((a|ε)a)),33,33,1,0,0.0,0
((a|a)((a|ε)b)),33,33,1,0,0,0
((a|a)((b|ε)a)),33,33,1,0,0,0
((a|a)((b|ε)b)),33,33,1,0,0,0
((a|a)(a(a|ε))),33,33,1,0,0.0,0
((a|a)(a(b|ε))),33,33,1,0,0,0
((a|a)(a(a*))),33,33,1,0,0.0,0
((a|a)(a(b*))),33,33,1,0,0,0
((a|a)(b(a|ε))),33,33,1,0,0,0
((a|a)(b(b|ε))),33,33,1,0,0,0
((a|a)(b(a*))),33,33,1,0,0,0
((a|a)(b(b*))),33,33,1,0,0.0,0
((a|a)((a*)a)),33,33,1,0,0.0,0
((a|a)((a*)b)),33,33,1,0,0,0
((a|a)((b*)a)),33,33,1,0,0.0,0
((a|a)((b*)b)),33,33,1,0,0.0,0
((a|b)((a|ε)a)),33,33,1,0,0.0,0
((a|b)((a|ε)b)),33,33,1,0,0,0
((a|b)((b|ε)a)),33,33,1,0,0,0
((a|b)((b|ε)b)),33,33,1,0,0,0
((a|b)(a(a|ε))),33,33,1,0,0.0,0
((a|b)(a(b|ε))),33,33,1,0,0,0
((a|b)(a(a*))),33,33,1,0,0.0,0
((a|b)(a(b*))),33,33,1,0,0,0
((a|b)(b(a|ε))),33,33,1,0,0,0
((a|b)(b(b|ε))),33,33,1,0,0,0
((a|b)(b(a*))),33,33,1,0,0,0
((a|b)(b(b*))),33,33,1,0,0.0,0
((a|b)((a*)a)),33,33,1,0,0.0,0
((a|b)((a*)b)),33,33,1,0,0.0,0
((a|b)((b*)a)),33,33,1,0,0.0,0
((a|b)((b*)b)),33,33,1,0,0.0,0
((b|a)((a|ε)a)),33,33,1,0,0.0,0
((b|a)((a|ε)b)),33,33,1,0,0,0
((b|a)((b|ε)a)),33,33,1,0,0,0
((b|a)((b|ε)b)),33,33,1,0,0,0
((b|a)(a(a|ε))),33,33,1,0,0.0,0
((b|a)(a(b|ε))),33,33,1,0,0,0
((b|a)(a(a*))),33,33,1,0,0.0,0
((b|a)(a(b*))),33,33,1,0,0,0
((b|a)(b(a|ε))),33,33,1,0,0,0
((b|a)(b(b|ε))),33,33,1,0,0,0
((b|a)(b(a*))),33,33,1,0,0,0
((b|a)(b(b*))),33,33,1,0,0.0,0
((b|a)((a*)a)),33,33,1,0,0.0,0
((b|a)((a*)b)),33,33,1,0,0.0,0
((b|a)((b*)a)),33,33,1,0,0.0,0
((b|a)((b*)b)),33,33,1,0,0.0,0
((b|b)((a|ε)a)),33,33,1,0,0,0
((b|b)((a|ε)b)),33,33,1,0,0,0
((b|b)((b|ε)a)),33,33,1,0,0,0
((b|b)((b|ε)b)),33,33,1,0,0,0
((b|b)(a(a|ε))),33,33,1,0,0,0
((b|b)(a(b|ε))),33,33,1,0,0,0
((b|b)(a(a*))),33,33,1,0,0.0,0
((b|b)(a(b*))),33,33,1,0,0,0
((b|b)(b(a|ε))),33,33,1,0,0,0
((b|b)(b(b|ε))),33,33,1,0,0,0
((b|b)(b(a*))),33,33,1,0,0,0
((b|b)(b(b*))),33,33,1,0,0.0,0
((b|b)((a*)a)),33,33,1,0,0.0,0
((b|b)((a*)b)),33,33,1,0,0.0,0
((b|b)((b*)a)),33,33,1,0,0,0
((b|b)((b*)b)),33,33,1,0,0.0,0
(a(((a|a)|ε)a)),33,33,1,0,0.0,0
(a(((a|a)|ε)b)),33,33,1,0,0,0
(a(((a|b)|ε)a)),33,33,1,0,0.0,0
(a(((a|b)|ε)b)),33,33,1,0,0,0
(a(((b|a)|ε)a)),33,33,1,0,0.0,0
(a(((b|a)|ε)b)),33,33,1,0,0,0
(a(((b|b)|ε)a)),33,33,1,0,0,0
(a(((b|b)|ε)b)),33,33,1,0,0,0
(a((a|ε)(a|a))),33,33,1,0,0.0,0
(a((a|ε)(a|b))),33,33,1,0,0.0,0
(a((a|ε)(b|a))),33,33,1,0,0.0,0
(a((a|ε)(b|b))),33,33,1,0,0,0
(a((b|ε)(a|a))),33,33,1,0,0,0
(a((b|ε)(a|b))),33,33,1,0,0,0
(a((b|ε)(b|a))),33,33,1,0,0,0
(a((b|ε)(b|b))),33,33,1,0,0,0
(a((a|a)(a|ε))),33,33,1,0,0.0,0
(a((a|a)(b|ε))),33,33,1,0,0,0
(a((a|a)(a*))),33,33,1,0,0.0,0
(a((a|a)(b*))),33,33,1,0,0,0
(a((a|b)(a|ε))),33,33,1,0,0.0,0
(a((a|b)(b|ε))),33,33,1,0,0,0
(a((a|b)(a*))),33,33,1,0,0.0,0
(a((a|b)(b*))),33,33,1,0,0.0,0
(a((b|a)(a|ε))),33,33,1,0,0.0,0
(a((b|a)(b|ε))),33,33,1,0,0,0
(a((b|a)(a*))),33,33,1,0,0.0,0
(a((b|a)(b*))),33,33,1,0,0.0,0
(a((b|b)(a|ε))),33,33,1,0,0,0
(a((b|b)(b|ε))),33,33,1,0,0,0
(a((b|b)(a*))),33,33,1,0,0,0
(a((b|b)(b*))),33,33,1,0,0.0,0
(a(a((a|a)|ε))),33,33,1,0,0.0,0
(a(a((a|b)|ε))),33,33,1,0,0.0,0
(a(a((b|a)|ε))),33,33,1,0,0.0,0
(a(a((b|b)|ε))),33,33,1,0,0,0
(a(a((a|a)*))),33,33,1,0,0.0,0
(a(a((a|b)*))),77,77,3,1.0,1.0,1.0
(a(a((b|a)*))),77,77,3,1.0,1.0,1.0
(a(a((b|b)*))),33,33,1,0,0,0
(a(b((a|a)|ε))),33,33,1,0,0,0
